mosi,miso
0x80,0x00
,
,
0x1E,0x80
0x0E,0xC8
,
,
0x5E,0x80
0x0E,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x0E,0xCB
,
,
0x5E,0x80
0x0E,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x0E,0xC9
,
,
0x5E,0x80
0x0E,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x0E,0xC9
,
,
0x5E,0x80
0x0E,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x0E,0xCA
,
,
0x5E,0x80
0x0E,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x0E,0xC9
,
,
0x5E,0x80
0x0E,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x0E,0xC9
,
,
0x5E,0x80
0x0E,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x0E,0xC9
,
,
0x5E,0x80
0x0E,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x0E,0xC9
,
,
0x5E,0x80
0x0E,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x0E,0xC7
,
,
0x5E,0x80
0x0E,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x0E,0xC9
,
,
0x5E,0x80
0x0E,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x0E,0xC9
,
,
0x5E,0x80
0x0E,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x0E,0xC8
,
,
0x5E,0x80
0x0E,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x0E,0xCA
,
,
0x5E,0x80
0x0E,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x0E,0xC9
,
,
0x5E,0x80
0x0E,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x0E,0xC8
,
,
0x5E,0x80
0x0E,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x0E,0xCA
,
,
0x5E,0x80
0x0E,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x0E,0xC9
,
,
0x5E,0x80
0x0E,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x0E,0xC9
,
,
0x5E,0x80
0x0E,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x0E,0xC9
,
,
0x5E,0x80
0x0E,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x0E,0xC8
,
,
0x5E,0x80
0x0E,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x0E,0xC9
,
,
0x5E,0x80
0x0E,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x0E,0xC9
,
,
0x5E,0x80
0x0E,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x0E,0xC9
,
,
0x5E,0x80
0x0E,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x0E,0xC8
,
,
0x5E,0x80
0x0E,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x0E,0xCA
,
,
0x5E,0x80
0x0E,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x0E,0xCA
,
,
0x5E,0x80
0x0E,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x0E,0xCA
,
,
0x5E,0x80
0x0E,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x0E,0xCA
,
,
0x5E,0x80
0x0E,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x0E,0xC9
,
,
0x5E,0x80
0x0E,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x0E,0xC9
,
,
0x5E,0x80
0x0E,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x0E,0xC9
,
,
0x5E,0x80
0x0E,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x0E,0xC8
,
,
0x5E,0x80
0x0E,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x0E,0xCA
,
,
0x5E,0x80
0x0E,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x0E,0xC9
,
,
0x5E,0x80
0x0E,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x0E,0xC8
,
,
0x5E,0x80
0x0E,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x0E,0xC8
,
,
0x5E,0x80
0x0E,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x0E,0xC9
,
,
0x5E,0x80
0x0E,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x0E,0xC8
,
,
0x5E,0x80
0x0E,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x0E,0xC9
,
,
0x5E,0x80
0x0E,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x0E,0xCA
,
,
0x5E,0x80
0x0E,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x0E,0xC9
,
,
0x5E,0x80
0x0E,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x0E,0xC8
,
,
0x5E,0x80
0x0E,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x0E,0xC9
,
,
0x5E,0x80
0x0E,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x0E,0xC9
,
,
0x5E,0x80
0x0E,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x0E,0xC9
,
,
0x5E,0x80
0x0E,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x0E,0xC9
,
,
0x5E,0x80
0x0E,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x0E,0xC9
,
,
0x5E,0x80
0x0E,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x0E,0xCA
,
,
0x5E,0x80
0x0E,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x0E,0xCA
,
,
0x5E,0x80
0x0E,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x0E,0xC9
,
,
0x5E,0x80
0x0E,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x0E,0xC8
,
,
0x5E,0x80
0x0E,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x0E,0xC9
,
,
0x5E,0x80
0x0E,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x0E,0xC9
,
,
0x5E,0x80
0x0E,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x0E,0xC8
,
,
0x5E,0x80
0x0E,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x0E,0xCA
,
,
0x5E,0x80
0x0E,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x0E,0xC9
,
,
0x5E,0x80
0x0F,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x0F,0xC4
,
,
0x5E,0x80
0x0F,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x0F,0xC5
,
,
0x5E,0x80
0x0F,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x0F,0xC5
,
,
0x5E,0x80
0x0F,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x0F,0xC5
,
,
0x5E,0x80
0x0F,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x0F,0xC5
,
,
0x5E,0x80
0x0F,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x0F,0xC5
,
,
0x5E,0x80
0x0F,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x0F,0xC5
,
,
0x5E,0x80
0x0F,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x0F,0xC6
,
,
0x5E,0x80
0x0F,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x0F,0xC5
,
,
0x5E,0x80
0x0F,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x0F,0xC5
,
,
0x5E,0x80
0x0F,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x0F,0xC6
,
,
0x5E,0x80
0x0F,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x0F,0xC5
,
,
0x5E,0x80
0x0F,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x0F,0xC4
,
,
0x5E,0x80
0x0F,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x0F,0xC6
,
,
0x5E,0x80
0x0F,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x0F,0xC6
,
,
0x5E,0x80
0x0F,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x0F,0xC5
,
,
0x5E,0x80
0x0F,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x0F,0xC5
,
,
0x5E,0x80
0x0F,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x0F,0xC6
,
,
0x5E,0x80
0x0F,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x0F,0xC4
,
,
0x5E,0x80
0x0F,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x0F,0xC4
,
,
0x5E,0x80
0x0F,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x0F,0xC6
,
,
0x5E,0x80
0x0F,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x0F,0xC5
,
,
0x5E,0x80
0x0F,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x0F,0xC5
,
,
0x5E,0x80
0x0F,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x0F,0xC6
,
,
0x5E,0x80
0x0F,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x0F,0xC5
,
,
0x5E,0x80
0x0F,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x0F,0xC4
,
,
0x5E,0x80
0x0F,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x0F,0xC6
,
,
0x5E,0x80
0x0F,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x0F,0xC5
,
,
0x5E,0x80
0x0F,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x0F,0xC4
,
,
0x5E,0x80
0x0F,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x0F,0xC6
,
,
0x5E,0x80
0x0F,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x0F,0xC6
,
,
0x5E,0x80
0x0F,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x0F,0xC4
,
,
0x5E,0x80
0x0F,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x0F,0xC6
,
,
0x5E,0x80
0x0F,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x0F,0xC5
,
,
0x5E,0x80
0x0F,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x0F,0xC5
,
,
0x5E,0x80
0x0F,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x0F,0xC5
,
,
0x5E,0x80
0x0F,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x0F,0xC5
,
,
0x5E,0x80
0x0F,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x0F,0xC4
,
,
0x5E,0x80
0x0F,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x0F,0xC5
,
,
0x5E,0x80
0x0F,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x0F,0xC5
,
,
0x5E,0x80
0x0F,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x0F,0xC4
,
,
0x5E,0x80
0x0F,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x0F,0xC6
,
,
0x5E,0x80
0x0F,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x0F,0xC5
,
,
0x5E,0x80
0x0F,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x0F,0xC4
,
,
0x5E,0x80
0x0F,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x0F,0xC6
,
,
0x5E,0x80
0x0F,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x0F,0xC5
,
,
0x5E,0x80
0x0F,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x0F,0xC5
,
,
0x5E,0x80
0x0F,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x0F,0xC6
,
,
0x5E,0x80
0x0F,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x0F,0xC6
,
,
0x5E,0x80
0x0F,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x0F,0xC5
,
,
0x5E,0x80
0x0F,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x0F,0xC4
,
,
0x5E,0x80
0x0F,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x0F,0xC5
,
,
0x5E,0x80
0x0F,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x0F,0xC5
,
,
0x5E,0x80
0x0F,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x0F,0xC4
,
,
0x5E,0x80
0x0F,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x0F,0xC6
,
,
0x5E,0x80
0x0F,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x0F,0xC5
,
,
0x5E,0x80
0x0F,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x0F,0xC5
,
,
0x5E,0x80
0x0F,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x0F,0xC6
,
,
0x5E,0x80
0x0F,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x0F,0xC5
,
,
0x5E,0x80
0x0F,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x0F,0xC4
,
,
0x5E,0x80
0x0F,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x0F,0xC5
,
,
0x5E,0x80
0x0F,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x0F,0xC6
,
,
0x5E,0x80
0x0F,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x0F,0xC5
,
,
0x5E,0x80
0x0F,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x0F,0xC6
,
,
0x5E,0x80
0x0F,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x0F,0xC5
,
,
0x5E,0x80
0x0F,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x0F,0xC5
,
,
0x5E,0x80
0x0F,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x0F,0xC4
,
,
0x5E,0x80
0x0F,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x0F,0xC6
,
,
0x5E,0x80
0x0F,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x0F,0xC5
,
,
0x5E,0x80
0x0F,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x0F,0xC4
,
,
0x5E,0x80
0x0F,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x0F,0xC6
,
,
0x5E,0x80
0x0F,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x0F,0xC5
,
,
0x5E,0x80
0x0F,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x0F,0xC7
,
,
0x5E,0x80
0x0F,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x0F,0xC5
,
,
0x5E,0x80
0x0F,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x0F,0xC5
,
,
0x5E,0x80
0x0F,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x0F,0xC4
,
,
0x5E,0x80
0x0F,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x0F,0xC5
,
,
0x5E,0x80
0x0F,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x0F,0xC5
,
,
0x5E,0x80
0x0F,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x0F,0xC4
,
,
0x5E,0x80
0x0F,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x0F,0xC6
,
,
0x5E,0x80
0x0F,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x0F,0xC5
,
,
0x5E,0x80
0x0F,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x0F,0xC5
,
,
0x5E,0x80
0x0F,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x0F,0xC6
,
,
0x5E,0x80
0x0F,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x0F,0xC5
,
,
0x5E,0x80
0x0F,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x0F,0xC5
,
,
0x5E,0x80
0x0F,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x0F,0xC5
,
,
0x5E,0x80
0x0F,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x0F,0xC6
,
,
0x5E,0x80
0x0F,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x0F,0xC4
,
,
0x5E,0x80
0x0F,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x0F,0xC5
,
,
0x5E,0x80
0x0F,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x0F,0xC6
,
,
0x5E,0x80
0x0F,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x0F,0xC5
,
,
0x5E,0x80
0x0F,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x0F,0xC5
,
,
0x5E,0x80
0x0F,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x0F,0xC6
,
,
0x5E,0x80
0x0F,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x0F,0xC5
,
,
0x5E,0x80
0x0F,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x0F,0xC5
,
,
0x5E,0x80
0x0F,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x0F,0xC6
,
,
0x5E,0x80
0x0F,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x0F,0xC5
,
,
0x5E,0x80
0x0F,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x0F,0xC4
,
,
0x5E,0x80
0x0F,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x0F,0xC5
,
,
0x5E,0x80
0x0F,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x0F,0xC5
,
,
0x5E,0x80
0x10,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x10,0xC9
,
,
0x5E,0x80
0x10,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x10,0xC9
,
,
0x5E,0x80
0x10,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x10,0xCA
,
,
0x5E,0x80
0x10,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x10,0xC9
,
,
0x5E,0x80
0x10,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x10,0xC9
,
,
0x5E,0x80
0x10,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x10,0xC9
,
,
0x5E,0x80
0x10,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x10,0xC9
,
,
0x5E,0x80
0x10,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x10,0xC8
,
,
0x5E,0x80
0x10,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x10,0xC9
,
,
0x5E,0x80
0x10,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x10,0xC8
,
,
0x5E,0x80
0x10,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x10,0xC8
,
,
0x5E,0x80
0x10,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x10,0xC9
,
,
0x5E,0x80
0x10,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x10,0xC9
,
,
0x5E,0x80
0x10,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x10,0xC8
,
,
0x5E,0x80
0x10,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x10,0xC9
,
,
0x5E,0x80
0x10,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x10,0xCA
,
,
0x5E,0x80
0x10,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x10,0xC9
,
,
0x5E,0x80
0x10,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x10,0xC9
,
,
0x5E,0x80
0x10,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x10,0xC9
,
,
0x5E,0x80
0x10,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x10,0xC9
,
,
0x5E,0x80
0x10,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x10,0xC8
,
,
0x5E,0x80
0x10,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x10,0xC9
,
,
0x5E,0x80
0x10,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x10,0xC9
,
,
0x5E,0x80
0x10,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x10,0xC8
,
,
0x5E,0x80
0x10,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x10,0xCA
,
,
0x5E,0x80
0x10,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x10,0xC9
,
,
0x5E,0x80
0x10,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x10,0xC8
,
,
0x5E,0x80
0x10,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x10,0xC9
,
,
0x5E,0x80
0x10,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x10,0xCA
,
,
0x5E,0x80
0x10,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x10,0xC9
,
,
0x5E,0x80
0x10,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x10,0xC9
,
,
0x5E,0x80
0x10,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x10,0xC9
,
,
0x5E,0x80
0x10,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x10,0xC9
,
,
0x5E,0x80
0x10,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x10,0xCA
,
,
0x5E,0x80
0x10,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x10,0xC9
,
,
0x5E,0x80
0x10,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x10,0xC8
,
,
0x5E,0x80
0x10,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x10,0xCA
,
,
0x5E,0x80
0x10,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x10,0xC9
,
,
0x5E,0x80
0x10,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x10,0xC8
,
,
0x5E,0x80
0x10,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x10,0xCA
,
,
0x5E,0x80
0x10,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x10,0xC9
,
,
0x5E,0x80
0x10,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x10,0xC8
,
,
0x5E,0x80
0x10,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x10,0xCA
,
,
0x5E,0x80
0x10,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x10,0xC9
,
,
0x5E,0x80
0x10,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x10,0xC9
,
,
0x5E,0x80
0x10,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x10,0xC8
,
,
0x5E,0x80
0x10,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x10,0xC9
,
,
0x5E,0x80
0x10,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x10,0xC8
,
,
0x5E,0x80
0x10,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x10,0xC9
,
,
0x5E,0x80
0x10,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x10,0xC9
,
,
0x5E,0x80
0x10,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x10,0xCA
,
,
0x5E,0x80
0x10,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x10,0xC9
,
,
0x5E,0x80
0x10,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x10,0xC9
,
,
0x5E,0x80
0x10,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x10,0xCA
,
,
0x5E,0x80
0x10,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x10,0xC9
,
,
0x5E,0x80
0x10,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x10,0xC8
,
,
0x5E,0x80
0x10,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x10,0xC9
,
,
0x5E,0x80
0x10,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x10,0xC9
,
,
0x5E,0x80
0x10,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x10,0xC9
,
,
0x5E,0x80
0x10,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x10,0xCA
,
,
0x5E,0x80
0x10,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x10,0xC9
,
,
0x5E,0x80
0x10,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x10,0xC8
,
,
0x5E,0x80
0x10,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x10,0xC9
,
,
0x5E,0x80
0x10,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x10,0xC9
,
,
0x5E,0x80
0x10,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x10,0xC8
,
,
0x5E,0x80
0x10,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x10,0xC9
,
,
0x5E,0x80
0x10,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x10,0xC9
,
,
0x5E,0x80
0x10,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x10,0xC9
,
,
0x5E,0x80
0x10,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x10,0xC9
,
,
0x5E,0x80
0x10,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x10,0xC9
,
,
0x5E,0x80
0x10,0x00
0x5F,0x80
0x80,0x00
,
,
0x1E,0x80
0x10,0xC9
,
,
0x5E,0x80
0x10,0x00
0x5F,0x80
